month,day,hour,second,boiler,solar_thermal_pump,washing_machine,dishwasher,tv,kitchen_lights,htpc,kettle,toaster,fridge,microwave,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,kitchen_lamp2,kitchen_phone_stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,totalConsumption
1,6,11,24,12,0,0,0,98,2,63,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,30,13,10,594
1,6,11,30,12,0,0,0,98,2,64,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,585
1,6,11,36,12,0,0,0,98,2,63,1,0,0,1,0,23,7,0,0,0,0,8,0,15,13,18,5,0,0,0,0,1,0,3,13,0,0,0,28,14,10,588
1,6,11,42,12,0,0,0,99,2,63,1,0,0,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,579
1,6,11,48,12,0,0,0,98,2,64,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,14,0,0,0,28,14,10,580
1,6,11,55,12,0,0,0,91,2,63,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,9,575
1,6,11,7,12,0,0,0,98,2,63,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,0,0,3,13,0,0,0,28,14,10,654
1,6,11,13,12,0,0,0,98,2,63,1,0,0,1,0,23,6,0,0,0,0,8,1,16,13,18,4,0,0,0,1,1,0,3,14,0,0,0,4,14,10,679
1,6,11,20,12,0,0,0,105,2,64,1,0,0,1,0,23,7,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,28,14,9,668
1,6,11,26,12,0,0,0,95,2,72,1,0,0,1,0,23,6,0,0,0,0,8,1,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,9,681
1,6,11,32,12,0,0,0,105,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,12,0,0,0,4,14,10,637
1,6,11,38,12,0,0,0,109,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,29,13,10,684
1,6,11,44,12,0,0,0,98,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,13,10,649
1,6,11,51,12,0,0,0,108,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,19,14,10,640
1,6,11,57,12,0,0,0,94,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,639
1,6,11,3,12,0,0,0,100,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,19,14,10,643
1,6,11,9,12,0,0,0,99,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,647
1,6,11,15,12,0,0,0,108,2,68,1,0,0,1,0,23,6,0,0,0,0,9,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,651
1,6,11,21,12,0,0,0,97,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,17,14,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,637
1,6,11,28,12,0,0,0,99,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,14,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,644
1,6,11,33,12,0,0,0,108,2,69,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,28,14,10,636
1,6,11,39,12,0,0,0,93,2,66,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,9,648
1,6,11,45,12,0,0,0,107,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,19,13,10,670
1,6,11,51,12,0,0,0,107,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,19,5,0,0,0,0,1,0,3,13,0,0,0,4,14,10,642
1,6,11,58,12,0,0,0,92,2,67,1,0,0,1,0,24,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,639
1,6,11,4,12,0,0,0,91,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,13,10,665
1,6,11,10,12,0,0,0,108,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,25,14,10,683
1,6,11,16,12,0,0,0,108,2,68,1,0,0,1,0,23,7,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,634
1,6,11,22,12,0,0,0,108,2,68,1,0,0,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,5,14,10,696
1,6,11,28,12,0,0,0,108,2,68,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,5,14,10,645
1,6,11,34,12,0,0,0,94,2,68,1,0,0,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,677
1,6,11,41,12,0,0,0,101,2,68,1,0,0,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,636
1,6,11,47,12,0,0,0,101,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,647
1,6,11,53,12,0,0,0,107,2,68,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,5,14,10,644
1,6,11,59,12,0,0,0,100,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,3,14,10,639
1,6,11,5,12,0,0,0,94,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,5,14,9,645
1,6,11,12,12,0,0,0,101,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,17,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,634
1,6,11,18,12,0,0,0,110,2,68,1,0,0,1,0,23,7,0,0,0,0,8,0,16,13,18,4,0,0,0,1,0,0,3,13,0,0,0,9,14,10,647
1,6,11,24,12,0,0,0,111,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,14,9,649
1,6,11,30,12,0,0,0,100,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,14,18,4,0,0,0,0,0,0,3,13,0,0,0,5,14,10,651
1,6,11,36,12,0,0,0,110,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,15,14,18,4,0,0,0,0,1,0,3,13,0,0,0,15,13,10,644
1,6,11,43,12,0,0,0,110,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,15,13,18,5,0,0,0,0,0,0,3,13,0,0,0,4,14,10,675
1,6,11,49,12,0,0,0,101,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,17,4,0,0,0,1,1,0,3,13,0,0,0,25,14,10,638
1,6,11,55,12,0,0,0,110,2,67,1,0,0,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,677
1,6,11,1,12,0,0,0,110,2,67,1,0,109,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,24,14,9,657
1,6,11,7,12,0,0,0,99,2,67,1,0,96,1,0,23,6,0,0,0,0,8,1,16,13,18,4,0,0,0,1,0,0,3,13,0,0,0,4,14,10,683
1,6,11,13,12,0,0,0,110,2,67,1,0,93,1,0,23,6,0,0,0,0,8,1,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,20,14,10,653
1,6,11,19,12,0,0,0,110,2,67,1,0,92,1,0,23,6,0,0,0,0,8,0,16,13,19,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,647
1,6,11,25,12,0,0,0,110,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,632
1,6,11,31,12,0,0,0,100,2,67,1,0,91,1,0,23,6,0,0,0,0,8,1,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,11,14,10,639
1,6,11,38,12,0,0,0,100,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,636
1,6,11,44,12,0,0,0,110,2,67,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,14,10,633
1,6,11,50,12,0,0,0,108,2,68,1,0,90,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,3,14,10,637
1,6,11,56,12,0,0,0,94,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,31,14,10,632
1,6,11,2,12,0,0,0,110,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,5,0,0,0,1,1,0,3,13,0,0,0,4,14,9,635
1,6,11,9,12,0,0,0,110,2,68,1,0,90,1,0,23,7,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,31,13,10,671
1,6,11,15,12,0,0,0,100,2,67,1,0,87,1,0,22,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,14,10,628
1,6,11,21,12,0,0,0,105,2,67,1,0,85,1,0,23,7,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,12,0,0,0,31,14,10,631
1,6,11,27,12,0,0,0,100,2,67,1,0,83,1,0,23,6,0,0,0,0,8,0,16,13,18,5,0,0,0,0,1,0,3,13,0,0,0,4,14,10,665
1,6,11,33,12,0,0,0,100,2,67,1,0,83,1,0,23,6,0,0,0,153,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,31,14,10,707
1,6,11,39,12,0,0,0,110,2,68,1,0,83,1,0,23,6,0,0,0,137,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,753
1,6,11,46,12,0,0,0,100,2,67,1,0,83,1,0,23,6,0,0,0,0,8,0,16,13,18,5,0,0,0,0,1,0,3,13,0,0,0,4,14,10,634
1,6,11,52,12,0,0,0,96,2,67,1,0,83,1,0,23,6,0,0,0,0,8,0,16,13,18,5,0,0,0,0,1,0,3,13,0,0,0,34,14,10,686
1,6,11,58,12,0,0,0,90,2,68,1,0,84,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,14,0,0,0,4,14,10,640
1,6,11,4,12,0,0,0,97,2,68,1,0,85,1,0,47,6,0,0,0,0,8,0,16,13,18,5,0,0,0,0,1,0,3,14,0,0,0,31,14,10,645
1,6,11,10,12,0,0,0,100,2,67,1,0,85,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,14,0,0,0,4,14,10,644
1,6,11,16,12,0,0,0,96,2,72,1,0,86,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,31,13,10,628
1,6,11,22,12,0,0,0,95,2,91,1,0,86,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,650
1,6,11,28,12,0,0,0,95,2,69,1,0,87,1,0,23,6,0,0,0,0,8,0,16,13,18,5,0,0,0,0,0,0,3,13,0,0,0,31,13,10,639
1,6,11,35,12,0,0,0,95,2,69,1,0,87,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,14,10,643
1,6,11,41,12,0,0,0,95,2,69,1,0,87,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,632
1,6,11,47,12,0,0,0,95,2,69,1,0,87,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,31,14,10,639
1,6,11,53,12,0,0,0,95,2,69,1,0,87,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,13,9,631
1,6,11,59,12,0,0,0,96,2,73,1,0,88,1,0,23,6,0,0,0,0,8,0,16,13,18,5,0,0,0,1,1,0,3,13,0,0,0,31,14,10,646
1,6,11,5,12,0,0,0,96,2,89,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,17,4,0,0,0,0,1,0,3,14,0,0,0,4,13,10,640
1,6,11,11,12,0,0,0,95,2,70,1,0,88,1,0,23,6,0,0,0,0,8,1,16,13,18,5,0,0,0,0,0,0,3,13,0,0,0,31,14,10,639
1,6,11,17,12,0,0,0,95,2,70,1,0,88,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,14,10,648
1,6,11,23,12,0,0,0,95,2,70,1,0,89,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,30,14,9,678
1,6,11,29,0,0,0,0,94,2,70,1,0,89,1,0,22,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,13,10,646
1,6,11,36,12,0,0,0,106,2,77,1,0,89,1,0,22,6,0,0,0,0,8,0,15,13,18,5,0,0,0,1,1,0,2,13,0,0,0,4,14,10,674
1,6,11,42,12,0,0,0,95,2,70,1,0,89,1,0,23,6,0,0,0,0,8,1,15,13,18,4,0,0,0,1,0,0,3,13,0,0,0,31,14,10,624
1,6,11,48,12,0,0,0,98,2,68,1,0,89,1,0,23,6,0,0,0,0,8,1,15,13,18,4,0,0,0,1,0,0,3,13,0,0,0,4,14,9,695
1,6,11,54,12,0,0,0,96,2,77,1,0,89,1,0,23,6,0,0,0,0,8,0,15,13,18,5,0,0,0,0,0,0,2,13,0,0,0,31,14,10,637
1,6,11,0,12,0,0,0,96,2,67,1,0,89,1,0,24,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,13,10,643
1,6,11,6,12,0,0,0,95,2,67,1,0,90,1,0,25,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,12,0,0,0,31,13,10,642
1,6,11,13,12,0,0,0,98,2,68,1,0,90,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,13,10,647
1,6,11,19,12,0,0,0,97,2,70,1,0,91,1,0,22,6,0,0,0,0,8,0,15,13,17,5,0,0,0,1,0,0,2,13,0,0,0,31,13,10,632
1,6,11,25,12,0,0,0,95,2,68,1,0,90,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,14,0,0,0,4,14,10,639
1,6,11,31,12,0,0,0,97,2,68,1,0,91,1,0,23,7,0,0,0,0,8,0,15,13,18,5,0,0,0,0,1,0,3,13,0,0,0,4,14,10,643
1,6,11,37,12,0,0,0,95,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,12,0,0,0,31,13,10,643
1,6,11,43,12,0,0,0,99,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,15,14,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,645
1,6,11,55,12,0,0,0,98,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,31,14,10,649
1,6,11,1,12,0,0,0,114,2,69,1,0,91,1,0,23,7,0,0,0,0,8,0,16,13,18,4,0,0,0,1,0,0,2,13,0,0,0,4,14,10,642
1,6,11,8,12,0,0,0,105,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,30,14,10,639
1,6,11,14,12,0,0,0,109,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,13,10,632
1,6,11,20,12,0,0,0,114,2,68,1,0,92,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,31,13,9,688
1,6,11,26,12,0,0,0,112,2,64,1,0,91,1,0,22,6,0,0,0,0,8,1,15,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,14,10,629
1,6,11,32,12,0,0,0,113,2,65,1,0,91,1,0,23,6,0,0,0,0,8,1,15,13,18,5,0,0,0,0,0,0,3,14,0,0,0,4,14,10,684
1,6,11,39,12,0,0,0,112,2,65,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,17,4,0,0,0,0,0,0,3,13,0,0,0,4,13,10,643
1,6,11,45,12,0,0,0,113,2,64,1,0,91,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,14,10,649
1,6,11,51,12,0,0,0,116,2,63,1,0,91,1,0,22,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,34,13,10,625
1,6,11,57,12,0,0,0,121,2,68,1,0,91,1,0,23,6,0,0,0,0,8,1,15,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,14,10,642
1,6,12,3,12,0,0,0,105,118,69,1,0,92,1,0,23,6,0,0,0,0,8,1,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,29,14,10,643
1,6,12,9,12,0,0,0,110,133,68,1,0,91,1,0,23,6,0,0,0,0,8,1,15,13,17,4,0,0,0,0,1,0,2,13,0,0,0,4,14,10,634
1,6,12,16,12,0,0,0,126,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,30,14,10,644
1,6,12,22,12,0,0,0,96,2,68,1,0,91,1,0,22,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,13,10,636
1,6,12,28,12,0,0,0,95,2,68,1,0,91,1,0,23,7,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,14,0,0,0,29,13,10,637
1,6,12,34,12,0,0,0,101,2,69,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,5,0,0,0,0,1,0,3,13,0,0,0,4,13,9,639
1,6,12,40,12,0,0,0,98,2,66,1,0,92,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,13,10,643
1,6,12,46,12,0,0,0,97,2,69,1,0,91,1,0,23,6,0,0,0,0,8,0,16,13,18,5,0,0,0,0,0,0,3,13,0,0,0,29,13,10,638
1,6,12,52,12,0,0,0,101,2,68,1,0,91,1,0,23,7,0,0,0,0,8,0,15,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,14,10,635
1,6,12,58,12,0,0,0,104,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,0,0,3,13,0,0,0,29,13,10,638
1,6,12,4,12,0,0,0,100,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,0,0,3,13,0,0,0,4,14,10,662
1,6,12,10,12,0,0,0,98,2,68,1,0,90,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,0,0,2,13,0,0,0,23,14,10,653
1,6,12,16,12,0,0,0,99,2,68,1,0,91,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,683
1,6,12,22,12,0,0,0,97,2,67,1,0,90,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,27,14,10,642
1,6,12,28,12,0,0,0,113,2,68,1,0,90,1,0,25,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,598
1,6,12,34,12,0,0,0,100,2,67,1,0,90,1,0,23,7,0,0,0,0,8,1,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,572
1,6,12,40,12,0,0,0,100,2,67,1,0,90,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,0,0,2,13,0,0,0,28,13,10,607
1,6,12,46,12,0,0,0,99,2,68,1,0,90,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,14,10,574
1,6,12,52,12,0,0,0,123,2,68,1,0,90,1,0,23,6,0,0,0,0,8,0,17,13,18,4,0,0,0,0,0,0,3,13,0,0,0,20,13,9,611
1,6,12,59,12,0,0,0,91,2,68,1,0,89,1,0,23,6,0,0,0,0,8,0,17,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,14,10,566
1,6,12,5,12,0,0,0,91,2,68,1,0,90,1,0,23,6,0,0,0,0,8,0,17,13,18,4,0,0,0,0,0,0,3,13,0,0,0,26,14,9,563
1,6,12,11,12,0,0,0,95,2,68,1,0,90,1,0,22,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,565
1,6,12,17,12,0,0,0,101,2,67,1,0,89,1,0,23,6,0,0,0,0,8,1,16,13,18,4,0,0,0,0,0,0,3,13,0,0,0,28,14,10,558
1,6,12,23,12,0,0,0,96,2,68,1,0,89,1,0,23,6,0,0,0,0,8,1,16,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,13,10,566
1,6,12,29,12,0,0,0,96,2,69,1,0,89,1,0,23,6,0,0,0,0,8,1,16,13,17,4,0,0,0,0,0,0,2,13,0,0,0,4,14,10,567
1,6,12,35,12,0,0,0,103,2,68,1,0,89,1,0,22,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,13,10,580
1,6,12,41,12,0,0,0,97,2,68,1,0,88,1,0,23,6,0,0,0,0,8,0,16,13,18,5,0,0,0,0,0,0,3,13,0,0,0,4,14,10,590
1,6,12,47,12,0,0,0,99,2,69,1,0,88,1,0,23,6,0,0,0,0,8,1,16,13,18,4,0,0,0,0,0,0,3,13,0,0,0,25,14,10,581
1,6,12,53,12,0,0,0,109,2,68,1,0,89,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,14,10,570
1,6,12,59,12,0,0,0,111,2,68,1,0,88,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,12,14,10,574
1,6,12,5,12,0,0,0,116,2,68,1,0,88,1,0,22,6,0,0,0,0,8,0,16,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,13,10,569
1,6,12,11,12,0,0,0,110,2,68,1,0,89,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,13,10,573
1,6,12,17,12,0,0,0,110,2,68,1,0,89,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,567
1,6,12,23,12,0,0,0,115,2,67,1,0,89,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,6,14,10,572
1,6,12,30,12,0,0,0,118,2,68,1,0,88,1,0,23,7,0,0,0,0,8,0,15,14,19,5,0,0,0,0,0,0,3,13,0,0,0,4,14,10,566
1,6,12,36,12,0,0,0,118,2,65,1,0,88,1,0,23,6,0,0,0,0,8,0,15,14,18,4,0,0,0,1,0,0,3,13,0,0,0,5,14,10,600
1,6,12,42,12,0,0,0,118,2,64,1,0,88,1,0,22,6,0,0,0,0,9,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,576
1,6,12,48,12,0,0,0,118,2,64,1,0,87,1,0,23,6,0,0,0,0,8,1,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,14,10,600
1,6,12,54,12,0,0,0,118,2,64,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,9,573
1,6,12,12,12,0,0,0,118,2,63,1,0,88,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,594
1,6,12,18,12,0,0,0,118,2,64,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,22,13,10,572
1,6,12,25,0,0,0,0,118,2,63,1,0,88,1,0,23,6,0,0,0,0,8,1,15,13,18,5,0,0,0,0,1,0,3,13,0,0,0,4,13,10,566
1,6,12,31,12,0,0,0,118,2,63,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,1,0,3,13,0,0,0,31,14,10,577
1,6,12,37,12,0,0,0,118,2,64,1,0,89,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,13,10,561
1,6,12,43,12,0,0,0,118,2,64,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,18,5,0,0,0,1,0,0,3,13,0,0,0,30,14,10,578
1,6,12,49,12,0,0,0,118,2,63,1,0,88,1,0,22,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,0,0,3,12,0,0,0,4,14,10,558
1,6,12,56,12,0,0,0,118,2,64,1,0,88,1,0,22,6,0,0,0,0,8,0,15,13,18,5,0,0,0,1,0,0,3,13,0,0,0,3,14,10,587
1,6,12,2,12,0,0,0,119,2,63,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,14,10,572
1,6,12,8,12,0,0,0,118,2,64,1,0,88,1,0,23,7,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,14,10,578
1,6,12,14,12,0,0,0,118,2,63,1,0,87,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,0,0,3,13,0,0,0,31,14,10,562
1,6,12,20,12,0,0,0,118,2,63,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,0,0,0,3,13,0,0,0,4,14,10,573
1,6,12,27,12,0,0,0,118,2,63,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,17,5,0,0,0,0,0,0,3,13,0,0,0,31,13,10,562
1,6,12,33,12,0,0,0,118,2,63,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,18,5,0,0,0,1,0,0,3,13,0,0,0,4,14,10,601
1,6,12,39,12,0,0,0,118,2,63,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,18,5,0,0,0,1,0,0,3,13,0,0,0,31,14,10,562
1,6,12,45,12,0,0,0,118,2,63,1,0,88,1,0,23,6,0,0,0,0,8,0,15,13,18,4,0,0,0,1,1,0,3,13,0,0,0,4,14,10,608
1,6,12,51,12,0,0,0,118,2,64,1,0,88,1,0,23,6,0,0,0,0,8,0,16,13,18,4,0,0,0,0,0,0,3,13,0,0,0,31,14,10,565
1,6,12,57,0,0,0,0,118,2,63,1,0,88,1,0,23,6,0,0,0,0,9,0,16,13,18,4,0,0,0,0,1,0,3,13,0,0,0,4,14,10,590
